,id,run_id,workflow_name,head_branch,run_url,run_attempt,node_id,head_sha,url,html_url,status,conclusion,created_at,started_at,completed_at,name,steps,check_run_url,labels,runner_id,runner_name,runner_group_id,runner_group_name,duration,co2_emission,unit
5,18303594093,6733898556,R-CMD-check,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733898556,1,CR_kwDOBAYhu88AAAAEQvqubQ,62f32d43e1e0650e4c05632dbfbe06977d1f292f,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303594093,https://github.com/tidyverse/tidyverse/actions/runs/6733898556/job/18303594093,completed,success,2023-11-02T14:22:15Z,2023-11-02 14:23:04+00:00,2023-11-02 14:26:02+00:00,ubuntu-latest (release),"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:23:03.000+01:00', 'completed_at': '2023-11-02T15:23:17.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:23:18.000+01:00', 'completed_at': '2023-11-02T15:23:19.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:23:19.000+01:00', 'completed_at': '2023-11-02T15:23:28.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:23:29.000+01:00', 'completed_at': '2023-11-02T15:24:23.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 5, 'started_at': '2023-11-02T15:24:23.000+01:00', 'completed_at': '2023-11-02T15:25:12.000+01:00'}, {'name': 'Run r-lib/actions/check-r-package@v2', 'status': 'completed', 'conclusion': 'success', 'number': 6, 'started_at': '2023-11-02T15:25:12.000+01:00', 'completed_at': '2023-11-02T15:25:53.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 11, 'started_at': '2023-11-02T15:25:54.000+01:00', 'completed_at': '2023-11-02T15:25:58.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 12, 'started_at': '2023-11-02T15:25:58.000+01:00', 'completed_at': '2023-11-02T15:25:58.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 26, 'started_at': '2023-11-02T15:25:58.000+01:00', 'completed_at': '2023-11-02T15:25:58.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303594093,['ubuntu-latest'],11,GitHub Actions 11,2,GitHub Actions,0.049444444444444444,3.206e-05,kg
6,18303594353,6733898556,R-CMD-check,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733898556,1,CR_kwDOBAYhu88AAAAEQvqvcQ,62f32d43e1e0650e4c05632dbfbe06977d1f292f,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303594353,https://github.com/tidyverse/tidyverse/actions/runs/6733898556/job/18303594353,completed,success,2023-11-02T14:22:16Z,2023-11-02 14:22:24+00:00,2023-11-02 14:26:44+00:00,ubuntu-latest (oldrel-1),"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:22:24.000+01:00', 'completed_at': '2023-11-02T15:22:38.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:22:38.000+01:00', 'completed_at': '2023-11-02T15:22:39.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:22:40.000+01:00', 'completed_at': '2023-11-02T15:23:29.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:23:30.000+01:00', 'completed_at': '2023-11-02T15:24:36.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 5, 'started_at': '2023-11-02T15:24:36.000+01:00', 'completed_at': '2023-11-02T15:25:21.000+01:00'}, {'name': 'Run r-lib/actions/check-r-package@v2', 'status': 'completed', 'conclusion': 'success', 'number': 6, 'started_at': '2023-11-02T15:25:21.000+01:00', 'completed_at': '2023-11-02T15:26:36.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 11, 'started_at': '2023-11-02T15:26:37.000+01:00', 'completed_at': '2023-11-02T15:26:42.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 12, 'started_at': '2023-11-02T15:26:42.000+01:00', 'completed_at': '2023-11-02T15:26:42.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 26, 'started_at': '2023-11-02T15:26:42.000+01:00', 'completed_at': '2023-11-02T15:26:42.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303594353,['ubuntu-latest'],19,GitHub Actions 19,2,GitHub Actions,0.07222222222222222,4.683e-05,kg
7,18303594573,6733898556,R-CMD-check,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733898556,1,CR_kwDOBAYhu88AAAAEQvqwTQ,62f32d43e1e0650e4c05632dbfbe06977d1f292f,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303594573,https://github.com/tidyverse/tidyverse/actions/runs/6733898556/job/18303594573,completed,success,2023-11-02T14:22:16Z,2023-11-02 14:22:39+00:00,2023-11-02 14:25:29+00:00,ubuntu-latest (oldrel-2),"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:22:39.000+01:00', 'completed_at': '2023-11-02T15:22:49.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:22:49.000+01:00', 'completed_at': '2023-11-02T15:22:50.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:22:51.000+01:00', 'completed_at': '2023-11-02T15:22:59.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:22:59.000+01:00', 'completed_at': '2023-11-02T15:23:39.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 5, 'started_at': '2023-11-02T15:23:39.000+01:00', 'completed_at': '2023-11-02T15:24:18.000+01:00'}, {'name': 'Run r-lib/actions/check-r-package@v2', 'status': 'completed', 'conclusion': 'success', 'number': 6, 'started_at': '2023-11-02T15:24:18.000+01:00', 'completed_at': '2023-11-02T15:25:24.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 11, 'started_at': '2023-11-02T15:25:24.000+01:00', 'completed_at': '2023-11-02T15:25:27.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 12, 'started_at': '2023-11-02T15:25:28.000+01:00', 'completed_at': '2023-11-02T15:25:28.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 26, 'started_at': '2023-11-02T15:25:28.000+01:00', 'completed_at': '2023-11-02T15:25:28.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303594573,['ubuntu-latest'],2,GitHub Actions 2,2,GitHub Actions,0.04722222222222222,3.062e-05,kg
8,18303594863,6733898556,R-CMD-check,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733898556,1,CR_kwDOBAYhu88AAAAEQvqxbw,62f32d43e1e0650e4c05632dbfbe06977d1f292f,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303594863,https://github.com/tidyverse/tidyverse/actions/runs/6733898556/job/18303594863,completed,success,2023-11-02T14:22:16Z,2023-11-02 14:23:05+00:00,2023-11-02 14:26:19+00:00,ubuntu-latest (oldrel-3),"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:23:04.000+01:00', 'completed_at': '2023-11-02T15:23:14.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:23:14.000+01:00', 'completed_at': '2023-11-02T15:23:14.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:23:15.000+01:00', 'completed_at': '2023-11-02T15:23:20.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:23:21.000+01:00', 'completed_at': '2023-11-02T15:23:56.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 5, 'started_at': '2023-11-02T15:23:57.000+01:00', 'completed_at': '2023-11-02T15:25:31.000+01:00'}, {'name': 'Run r-lib/actions/check-r-package@v2', 'status': 'completed', 'conclusion': 'success', 'number': 6, 'started_at': '2023-11-02T15:25:31.000+01:00', 'completed_at': '2023-11-02T15:26:13.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 11, 'started_at': '2023-11-02T15:26:13.000+01:00', 'completed_at': '2023-11-02T15:26:17.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 12, 'started_at': '2023-11-02T15:26:19.000+01:00', 'completed_at': '2023-11-02T15:26:19.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 26, 'started_at': '2023-11-02T15:26:17.000+01:00', 'completed_at': '2023-11-02T15:26:17.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303594863,['ubuntu-latest'],7,GitHub Actions 7,2,GitHub Actions,0.05388888888888889,3.495e-05,kg
9,18303595100,6733898556,R-CMD-check,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733898556,1,CR_kwDOBAYhu88AAAAEQvqyXA,62f32d43e1e0650e4c05632dbfbe06977d1f292f,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303595100,https://github.com/tidyverse/tidyverse/actions/runs/6733898556/job/18303595100,completed,success,2023-11-02T14:22:17Z,2023-11-02 14:22:59+00:00,2023-11-02 14:25:40+00:00,ubuntu-latest (oldrel-4),"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:22:58.000+01:00', 'completed_at': '2023-11-02T15:23:12.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:23:12.000+01:00', 'completed_at': '2023-11-02T15:23:18.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:23:19.000+01:00', 'completed_at': '2023-11-02T15:23:35.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:23:36.000+01:00', 'completed_at': '2023-11-02T15:24:11.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 5, 'started_at': '2023-11-02T15:24:11.000+01:00', 'completed_at': '2023-11-02T15:24:46.000+01:00'}, {'name': 'Run r-lib/actions/check-r-package@v2', 'status': 'completed', 'conclusion': 'success', 'number': 6, 'started_at': '2023-11-02T15:24:46.000+01:00', 'completed_at': '2023-11-02T15:25:35.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 11, 'started_at': '2023-11-02T15:25:35.000+01:00', 'completed_at': '2023-11-02T15:25:38.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 12, 'started_at': '2023-11-02T15:25:38.000+01:00', 'completed_at': '2023-11-02T15:25:39.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 26, 'started_at': '2023-11-02T15:25:39.000+01:00', 'completed_at': '2023-11-02T15:25:39.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303595100,['ubuntu-latest'],101,GitHub Actions 1,2,GitHub Actions,0.04472222222222222,2.9e-05,kg
0,18303592864,6733898555,pkgdown,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733898555,1,CR_kwDOBAYhu88AAAAEQvqpoA,62f32d43e1e0650e4c05632dbfbe06977d1f292f,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303592864,https://github.com/tidyverse/tidyverse/actions/runs/6733898555/job/18303592864,completed,cancelled,2023-11-02T14:22:13Z,2023-11-02 14:23:12+00:00,2023-11-02 14:23:12+00:00,pkgdown,[],https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303592864,['ubuntu-latest'],0,,0,,0.0,0.0,kg
0,18303493836,6733866063,pkgdown,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733866063,1,CR_kwDOBAYhu88AAAAEQvkmzA,7fc85f0747c31a75d4db5e21b4a757582e6fec72,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303493836,https://github.com/tidyverse/tidyverse/actions/runs/6733866063/job/18303493836,completed,cancelled,2023-11-02T14:19:45Z,2023-11-02 14:20:58+00:00,2023-11-02 14:23:11+00:00,pkgdown,"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:20:57.000+01:00', 'completed_at': '2023-11-02T15:21:09.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:21:09.000+01:00', 'completed_at': '2023-11-02T15:21:10.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:21:11.000+01:00', 'completed_at': '2023-11-02T15:21:18.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:21:18.000+01:00', 'completed_at': '2023-11-02T15:22:03.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'cancelled', 'number': 5, 'started_at': '2023-11-02T15:22:04.000+01:00', 'completed_at': '2023-11-02T15:23:06.000+01:00'}, {'name': 'Build site', 'status': 'completed', 'conclusion': 'skipped', 'number': 6, 'started_at': '2023-11-02T15:23:11.000+01:00', 'completed_at': '2023-11-02T15:23:11.000+01:00'}, {'name': 'Deploy to GitHub pages 🚀', 'status': 'completed', 'conclusion': 'skipped', 'number': 7, 'started_at': '2023-11-02T15:23:11.000+01:00', 'completed_at': '2023-11-02T15:23:11.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 13, 'started_at': '2023-11-02T15:23:11.000+01:00', 'completed_at': '2023-11-02T15:23:11.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 14, 'started_at': '2023-11-02T15:23:11.000+01:00', 'completed_at': '2023-11-02T15:23:11.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 24, 'started_at': '2023-11-02T15:23:06.000+01:00', 'completed_at': '2023-11-02T15:23:06.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303493836,['ubuntu-latest'],4,GitHub Actions 4,2,GitHub Actions,0.036944444444444446,2.396e-05,kg
0,18303493690,6733866060,R-CMD-check,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733866060,1,CR_kwDOBAYhu88AAAAEQvkmOg,7fc85f0747c31a75d4db5e21b4a757582e6fec72,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303493690,https://github.com/tidyverse/tidyverse/actions/runs/6733866060/job/18303493690,completed,success,2023-11-02T14:19:45Z,2023-11-02 14:19:53+00:00,2023-11-02 14:24:19+00:00,macos-latest (release),"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:19:23.000+01:00', 'completed_at': '2023-11-02T15:20:19.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:20:19.000+01:00', 'completed_at': '2023-11-02T15:20:21.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:20:50.000+01:00', 'completed_at': '2023-11-02T15:20:50.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:20:55.000+01:00', 'completed_at': '2023-11-02T15:21:14.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 5, 'started_at': '2023-11-02T15:21:43.000+01:00', 'completed_at': '2023-11-02T15:22:27.000+01:00'}, {'name': 'Run r-lib/actions/check-r-package@v2', 'status': 'completed', 'conclusion': 'success', 'number': 6, 'started_at': '2023-11-02T15:22:57.000+01:00', 'completed_at': '2023-11-02T15:23:41.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 11, 'started_at': '2023-11-02T15:24:10.000+01:00', 'completed_at': '2023-11-02T15:24:10.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 12, 'started_at': '2023-11-02T15:24:16.000+01:00', 'completed_at': '2023-11-02T15:24:16.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 26, 'started_at': '2023-11-02T15:23:47.000+01:00', 'completed_at': '2023-11-02T15:23:47.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303493690,['macos-latest'],10,GitHub Actions 10,2,GitHub Actions,0.07388888888888889,4.791e-05,kg
1,18303494411,6733866060,R-CMD-check,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733866060,1,CR_kwDOBAYhu88AAAAEQvkpCw,7fc85f0747c31a75d4db5e21b4a757582e6fec72,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303494411,https://github.com/tidyverse/tidyverse/actions/runs/6733866060/job/18303494411,completed,success,2023-11-02T14:19:46Z,2023-11-02 14:21:00+00:00,2023-11-02 14:24:52+00:00,windows-latest (release),"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:20:59.000+01:00', 'completed_at': '2023-11-02T15:21:21.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:21:21.000+01:00', 'completed_at': '2023-11-02T15:21:25.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:21:25.000+01:00', 'completed_at': '2023-11-02T15:21:27.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:21:27.000+01:00', 'completed_at': '2023-11-02T15:22:44.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 5, 'started_at': '2023-11-02T15:22:44.000+01:00', 'completed_at': '2023-11-02T15:23:37.000+01:00'}, {'name': 'Run r-lib/actions/check-r-package@v2', 'status': 'completed', 'conclusion': 'success', 'number': 6, 'started_at': '2023-11-02T15:23:37.000+01:00', 'completed_at': '2023-11-02T15:24:43.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 11, 'started_at': '2023-11-02T15:24:43.000+01:00', 'completed_at': '2023-11-02T15:24:49.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 12, 'started_at': '2023-11-02T15:24:49.000+01:00', 'completed_at': '2023-11-02T15:24:50.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 26, 'started_at': '2023-11-02T15:24:50.000+01:00', 'completed_at': '2023-11-02T15:24:50.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303494411,['windows-latest'],12,GitHub Actions 12,2,GitHub Actions,0.06444444444444444,4.179e-05,kg
2,18303494940,6733866060,R-CMD-check,main,https://api.github.com/repos/tidyverse/tidyverse/actions/runs/6733866060,1,CR_kwDOBAYhu88AAAAEQvkrHA,7fc85f0747c31a75d4db5e21b4a757582e6fec72,https://api.github.com/repos/tidyverse/tidyverse/actions/jobs/18303494940,https://github.com/tidyverse/tidyverse/actions/runs/6733866060/job/18303494940,completed,success,2023-11-02T14:19:47Z,2023-11-02 14:20:42+00:00,2023-11-02 14:26:19+00:00,windows-latest (3.6),"[{'name': 'Set up job', 'status': 'completed', 'conclusion': 'success', 'number': 1, 'started_at': '2023-11-02T15:20:41.000+01:00', 'completed_at': '2023-11-02T15:21:03.000+01:00'}, {'name': 'Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 2, 'started_at': '2023-11-02T15:21:03.000+01:00', 'completed_at': '2023-11-02T15:21:07.000+01:00'}, {'name': 'Run r-lib/actions/setup-pandoc@v2', 'status': 'completed', 'conclusion': 'success', 'number': 3, 'started_at': '2023-11-02T15:21:07.000+01:00', 'completed_at': '2023-11-02T15:21:09.000+01:00'}, {'name': 'Run r-lib/actions/setup-r@v2', 'status': 'completed', 'conclusion': 'success', 'number': 4, 'started_at': '2023-11-02T15:21:09.000+01:00', 'completed_at': '2023-11-02T15:24:35.000+01:00'}, {'name': 'Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 5, 'started_at': '2023-11-02T15:24:36.000+01:00', 'completed_at': '2023-11-02T15:25:11.000+01:00'}, {'name': 'Run r-lib/actions/check-r-package@v2', 'status': 'completed', 'conclusion': 'success', 'number': 6, 'started_at': '2023-11-02T15:25:12.000+01:00', 'completed_at': '2023-11-02T15:26:09.000+01:00'}, {'name': 'Post Run r-lib/actions/setup-r-dependencies@v2', 'status': 'completed', 'conclusion': 'success', 'number': 11, 'started_at': '2023-11-02T15:26:09.000+01:00', 'completed_at': '2023-11-02T15:26:15.000+01:00'}, {'name': 'Post Run actions/checkout@v3', 'status': 'completed', 'conclusion': 'success', 'number': 12, 'started_at': '2023-11-02T15:26:16.000+01:00', 'completed_at': '2023-11-02T15:26:17.000+01:00'}, {'name': 'Complete job', 'status': 'completed', 'conclusion': 'success', 'number': 26, 'started_at': '2023-11-02T15:26:17.000+01:00', 'completed_at': '2023-11-02T15:26:17.000+01:00'}]",https://api.github.com/repos/tidyverse/tidyverse/check-runs/18303494940,['windows-latest'],9,GitHub Actions 9,2,GitHub Actions,0.09361111111111112,6.07e-05,kg
